student_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
STU07473,1,2,3,1,2,2,2,4,2,3
STU07474,1,2,2,3,2,4,2,2,2,5
STU07475,3,2,1,1,1,3,1,2,2,3
STU07476,1,2,2,2,2,2,2,2,4,5
STU07477,4,2,2,2,2,3,1,2,2,5
STU07478,3,3,2,3,4,2,1,2,1,3
STU07479,1,1,2,2,2,1,2,2,2,4
STU07480,2,2,2,2,1,2,2,4,2,3
STU07481,1,2,2,2,3,4,2,3,1,2
STU07482,5,5,2,4,4,4,1,2,2,5
STU07483,2,2,1,2,2,4,2,2,2,3
STU07484,2,3,2,3,4,3,1,2,2,3
STU07485,2,4,2,2,2,2,2,1,2,4
STU07486,4,4,3,2,4,2,2,3,3,3
STU07487,2,2,2,2,2,2,2,2,4,5
STU07488,2,5,2,2,2,2,2,2,2,4
STU07489,4,5,2,4,1,2,2,2,2,5
STU07490,4,5,2,1,3,2,1,2,2,4
STU07491,2,1,1,3,4,2,1,2,1,3
STU07492,3,3,1,3,2,4,2,2,2,4
STU07493,1,2,2,4,5,1,1,1,2,4
STU07494,4,4,2,4,4,2,2,2,2,4
STU07495,2,2,3,1,2,2,2,4,2,4
STU07496,2,2,2,1,2,5,2,3,2,3
STU07497,4,4,2,3,2,2,2,1,2,5
STU07498,4,2,2,5,4,1,2,2,3,5
STU07499,3,4,2,3,2,4,2,1,2,5
STU07500,2,2,2,1,2,4,2,3,2,4
STU07501,2,2,2,4,3,2,2,1,4,5
STU07502,1,4,2,2,2,2,2,2,2,5
STU07503,2,1,2,4,4,1,1,2,2,4
STU07504,2,2,2,3,5,2,1,3,3,4
STU07505,3,3,1,2,3,2,1,2,2,2
STU07506,3,2,2,2,3,2,1,1,2,3
STU07507,1,2,2,2,4,2,1,3,1,3
STU07508,1,4,2,1,2,2,1,2,2,2
STU07509,1,2,3,4,5,2,1,3,2,5
STU07510,5,5,1,4,4,4,1,2,2,4
STU07511,1,4,2,2,2,2,2,3,2,3
STU07512,2,2,2,2,3,1,1,2,2,3
STU07513,1,4,1,3,3,2,2,2,3,3
STU07514,3,3,2,5,5,2,1,2,2,4
STU07515,2,2,2,3,2,2,2,1,4,2
STU07516,4,2,2,2,1,5,2,2,2,5
STU07517,1,4,2,2,3,2,2,1,1,3
STU07518,5,4,2,5,4,5,1,1,2,4
STU07519,5,3,1,2,2,5,2,2,2,3
STU07520,5,5,2,1,2,5,1,2,2,5
STU07521,2,2,2,1,1,3,2,2,4,3
STU07522,4,5,2,1,2,3,1,2,2,4
STU07523,1,2,2,2,2,2,2,4,2,3
STU07524,2,2,2,2,2,2,2,4,2,3
STU07525,3,4,1,2,3,2,2,1,2,3
STU07526,5,3,2,5,2,3,1,2,2,4
STU07527,4,4,1,2,3,2,1,2,1,4
STU07528,4,2,2,2,3,4,2,2,2,3
STU07529,5,3,2,3,2,2,1,2,1,5
STU07530,5,5,2,2,2,4,2,1,2,5
STU07531,3,4,1,3,2,1,2,2,2,4
STU07532,4,4,1,4,2,5,2,2,2,4
STU07533,3,1,2,2,2,4,2,2,2,5
STU07534,2,2,2,1,2,4,2,2,2,3
STU07535,3,4,2,3,2,2,2,1,3,4
STU07536,1,2,2,2,2,4,2,2,2,4
STU07537,3,2,2,4,4,3,1,1,2,4
STU07538,5,3,1,4,4,1,1,2,2,4
STU07539,3,1,2,3,4,2,2,2,2,4
STU07540,4,2,1,2,2,3,1,2,2,4
STU07541,5,4,1,4,4,2,1,2,2,5
STU07542,3,2,1,4,4,3,2,2,2,3
STU07543,5,5,4,2,5,1,2,2,2,5
STU07544,3,3,2,1,2,4,2,2,1,3
STU07545,5,5,2,2,2,4,2,1,2,5
STU07546,2,1,2,4,4,2,2,3,2,5
STU07547,1,4,2,2,2,2,2,2,3,3
STU07548,1,3,2,2,4,2,1,2,2,4
STU07549,2,4,2,2,3,2,2,3,2,3
STU07550,5,5,2,4,2,4,1,2,2,4
STU07551,1,4,2,1,2,2,2,2,2,2
STU07552,2,2,2,4,4,2,1,2,2,2
STU07553,5,2,1,2,2,5,2,1,3,4
STU07554,5,5,2,4,5,2,1,2,2,5
STU07555,4,3,2,2,1,3,1,2,2,5
STU07556,2,2,2,4,4,2,2,2,2,4
STU07557,1,2,2,3,2,4,2,1,2,5
STU07558,4,4,2,2,2,4,2,2,2,5
STU07559,1,1,2,2,4,2,2,1,2,3
STU07560,1,2,2,2,3,4,2,2,1,5
STU07561,1,2,2,2,3,2,1,2,1,3
STU07562,3,2,2,1,3,4,2,2,2,4
STU07563,2,4,2,2,3,2,2,3,2,4
STU07564,1,4,2,2,2,2,2,2,2,2
STU07565,5,5,2,5,5,2,2,2,4,5
STU07566,1,1,2,2,4,2,1,2,2,5
STU07567,1,2,1,4,2,2,2,2,4,4
STU07568,2,2,1,4,4,3,1,2,2,2
STU07569,4,4,1,3,3,1,1,2,3,5
STU07570,5,2,1,3,5,4,1,2,2,4
STU07571,5,4,2,2,4,4,2,2,4,4
STU07572,4,5,2,5,4,4,1,2,2,4
STU07573,2,2,4,2,2,3,2,2,2,2
STU07574,5,4,2,4,2,4,2,2,2,5
STU07575,2,2,2,2,2,2,1,4,2,4
STU07576,5,4,2,4,4,2,2,2,2,5
STU07577,5,3,2,4,4,2,1,2,2,5
STU07578,2,2,2,2,2,4,2,2,1,3
STU07579,3,4,2,2,2,2,2,1,2,5
STU07580,5,3,2,1,5,5,2,2,2,4
STU07581,5,5,2,2,3,4,1,2,2,5
STU07582,2,4,2,2,3,2,2,4,2,5
STU07583,2,2,2,3,4,1,1,2,2,4
STU07584,1,2,1,2,3,2,1,2,2,3
STU07585,2,2,1,3,2,4,2,2,2,3
STU07586,1,2,3,2,4,2,2,4,5,5
STU07587,1,4,2,2,2,2,2,1,2,4
STU07588,5,3,2,2,2,4,1,2,2,5
STU07589,2,2,1,3,4,2,1,1,2,2
STU07590,5,3,2,5,4,2,2,2,2,4
STU07591,4,4,2,2,2,3,1,2,2,5
STU07592,4,4,2,4,2,3,2,2,2,5
STU07593,1,3,2,2,2,1,2,2,2,3
STU07594,4,4,2,3,4,4,2,2,2,4
STU07595,1,4,2,3,1,2,2,2,2,5
STU07596,3,4,1,2,3,2,2,2,2,3
STU07597,4,3,4,2,2,2,2,2,2,4
STU07598,4,2,2,3,4,2,2,2,2,4
STU07599,2,2,2,2,1,4,2,3,2,3
STU07600,3,1,2,1,3,2,2,2,2,5
STU07601,1,2,1,2,5,2,1,1,2,4
STU07602,3,1,2,2,3,2,1,2,3,4
STU07603,4,3,2,4,5,3,2,2,2,5
STU07604,5,4,2,5,4,5,2,2,2,5
STU07605,1,2,2,1,3,2,2,2,3,3
STU07606,1,1,2,2,4,2,2,4,2,3
STU07607,1,2,2,2,2,1,2,2,4,4
STU07608,1,2,2,2,5,2,1,3,2,2
STU07609,2,4,2,2,2,2,2,1,2,2
STU07610,1,1,4,2,2,2,2,3,2,4
STU07611,5,4,2,5,4,5,2,2,2,5
STU07612,3,1,2,2,1,1,2,2,4,5
STU07613,5,3,1,1,2,5,2,2,2,5
STU07614,3,2,2,5,4,2,2,2,2,4
STU07615,5,4,2,4,4,5,2,2,2,3
STU07616,5,5,2,1,2,2,2,2,1,5
STU07617,4,2,2,2,5,1,1,2,2,5
STU07618,4,2,2,2,2,5,2,2,2,4
STU07619,1,1,2,4,4,2,2,2,1,4
STU07620,2,2,1,2,1,2,1,2,2,4
STU07621,1,2,2,2,2,1,2,4,2,2
STU07622,1,2,2,2,2,4,2,2,1,3
STU07623,3,1,1,2,1,1,1,2,2,4
STU07624,4,3,2,4,4,4,2,2,1,5
STU07625,4,5,1,1,4,5,2,2,2,4
STU07626,1,2,2,4,4,2,2,2,2,4
STU07627,1,2,2,2,2,2,1,1,2,4
STU07628,4,5,2,3,3,4,2,2,2,3
STU07629,2,1,2,2,2,4,2,1,3,4
STU07630,5,4,2,3,4,4,1,2,2,4
STU07631,4,2,2,2,4,3,2,2,2,4
STU07632,5,5,2,5,4,2,2,2,2,5
STU07633,5,5,1,5,4,4,2,2,2,4
STU07634,5,2,2,3,5,2,1,2,3,5
STU07635,1,1,2,2,5,2,1,1,1,5
STU07636,1,2,2,2,3,2,2,2,2,5
STU07637,1,4,2,2,2,2,2,2,2,4
STU07638,3,2,2,2,2,1,2,2,4,4
STU07639,4,5,2,2,2,4,2,2,2,4
STU07640,1,1,2,1,2,2,2,4,2,5
STU07641,3,2,2,3,2,4,2,2,2,5
STU07642,4,3,2,2,1,3,1,2,2,4
STU07643,5,5,2,5,4,2,2,2,2,5
STU07644,5,4,4,2,2,4,2,2,2,5
STU07645,3,2,2,2,2,3,2,2,4,4
STU07646,4,4,2,4,2,4,1,2,2,4
STU07647,3,2,1,2,3,4,2,1,2,5
STU07648,1,1,2,4,4,2,1,2,2,4
STU07649,1,2,1,2,3,1,2,2,3,5
STU07650,2,4,2,2,2,3,1,2,2,4
STU07651,4,4,1,2,2,3,2,2,2,3
STU07652,5,3,1,5,5,4,2,2,1,5
STU07653,5,3,2,5,5,2,2,2,2,5
STU07654,1,1,2,2,3,2,1,2,1,5
STU07655,4,3,2,2,2,2,1,1,2,4
STU07656,1,4,2,1,2,2,2,3,3,4
STU07657,5,4,2,4,3,4,2,2,2,5
STU07658,4,3,2,4,4,4,2,2,2,4
STU07659,4,4,2,3,2,3,2,1,2,3
STU07660,4,2,3,2,3,5,2,3,3,3
STU07661,1,4,2,2,2,1,2,3,2,5
STU07662,1,2,3,1,2,2,2,3,4,3
STU07663,2,2,2,2,2,2,1,4,2,3
STU07664,1,1,2,3,3,2,1,2,3,4
STU07665,2,2,2,4,4,2,2,2,2,5
STU07666,3,1,2,3,5,2,1,3,2,3
STU07667,5,5,1,2,4,5,2,2,2,4
STU07668,1,2,1,3,4,2,2,3,3,3
STU07669,1,2,3,4,5,2,2,3,3,5
STU07670,1,2,2,4,4,2,2,1,2,5
STU07671,4,2,2,2,2,2,1,1,3,5
STU07672,1,4,1,2,2,2,2,2,1,4
STU07673,5,3,2,1,2,4,2,2,2,5
STU07674,5,4,2,5,4,2,1,2,2,3
STU07675,3,4,2,3,2,3,1,2,2,3
STU07676,5,4,2,4,4,4,2,2,2,5
STU07677,4,3,2,4,4,3,2,1,2,4
STU07678,2,4,1,3,2,1,2,2,2,3
STU07679,2,2,4,2,1,2,2,2,2,3
STU07680,3,3,2,4,1,2,1,3,2,2
STU07681,5,2,2,4,4,4,1,1,2,4
STU07682,4,5,2,2,1,2,2,2,2,4
STU07683,1,2,2,2,1,2,2,2,4,2
STU07684,2,2,1,2,2,4,2,1,1,3
STU07685,2,2,2,3,1,4,2,2,1,4
STU07686,1,2,3,3,4,2,1,2,2,2
STU07687,3,2,2,2,2,5,2,2,1,4
STU07688,1,1,4,3,2,2,2,2,2,5
STU07689,2,2,1,1,3,4,2,1,2,2
STU07690,4,4,1,2,2,3,2,2,2,4
STU07691,1,2,2,2,3,4,2,2,2,4
STU07692,5,5,2,1,2,4,2,2,2,5
STU07693,4,3,2,3,4,4,1,2,2,2
STU07694,4,2,4,3,3,3,2,2,2,5
STU07695,4,4,2,4,4,4,1,2,2,5
STU07696,1,2,2,2,4,2,2,2,2,3
STU07697,2,1,3,2,2,4,2,2,2,4
STU07698,1,2,3,2,2,4,2,2,2,4
STU07699,1,4,1,1,2,2,2,2,2,1
STU07700,5,4,2,4,4,4,2,2,2,5
STU07701,1,2,1,3,4,2,2,2,2,3
STU07702,5,4,2,5,5,4,2,2,2,5
STU07703,1,4,2,2,2,2,2,2,2,3
STU07704,4,3,2,4,1,3,1,2,2,5
STU07705,2,1,3,2,4,2,2,3,2,5
STU07706,5,5,2,2,4,4,1,1,2,5
STU07707,3,5,1,4,2,3,1,2,2,5
STU07708,1,2,2,3,4,2,1,2,2,3
STU07709,4,3,2,2,1,2,1,2,2,4
STU07710,5,5,2,4,2,4,2,2,1,4
STU07711,2,4,2,2,3,2,2,2,2,4
STU07712,2,2,1,3,4,2,1,2,2,3
STU07713,4,5,1,5,5,4,1,2,2,5
STU07714,5,4,2,2,1,4,2,2,2,5
STU07715,1,1,1,2,2,2,1,4,2,4
STU07716,3,2,2,2,2,4,2,1,2,4
STU07717,4,2,2,2,4,4,2,2,2,3
STU07718,4,5,2,3,2,4,2,2,2,4
STU07719,2,1,2,2,3,1,1,4,2,4
STU07720,3,4,2,1,3,2,1,2,2,4
STU07721,1,4,2,2,3,2,2,2,1,3
STU07722,2,4,3,2,4,1,1,3,1,3
STU07723,4,3,2,3,4,3,1,2,2,5
STU07724,3,3,2,2,2,4,2,2,2,4
STU07725,5,5,2,4,5,2,1,2,2,4
STU07726,3,4,1,2,2,2,2,2,2,3
STU07727,5,4,2,1,4,4,1,2,2,3
STU07728,1,4,4,4,4,2,2,4,2,5
STU07729,4,3,2,2,2,4,2,4,1,5
STU07730,1,2,2,3,1,4,2,1,3,5
STU07731,1,2,4,2,2,2,2,2,2,3
STU07732,1,3,1,2,2,1,1,4,2,4
STU07733,2,2,1,2,2,2,1,1,2,3
STU07734,2,2,2,2,4,2,2,2,2,5
STU07735,4,2,2,2,4,2,1,2,2,5
STU07736,4,4,1,2,2,2,1,2,2,3
STU07737,5,3,2,4,2,5,2,2,2,5
STU07738,1,2,1,2,1,2,1,4,3,4
STU07739,2,2,2,2,2,2,2,4,2,2
STU07740,4,2,3,2,5,2,1,2,2,5
STU07741,4,3,2,4,5,3,1,1,2,5
STU07742,1,2,2,4,4,2,2,1,2,4
STU07743,3,1,2,2,2,5,2,2,2,4
STU07744,3,2,2,1,2,2,2,2,4,5
STU07745,3,2,3,3,2,2,2,3,4,4
STU07746,4,3,1,4,1,4,2,2,2,4
STU07747,5,3,2,5,4,4,2,2,2,5
STU07748,2,4,2,3,2,2,2,1,2,5
STU07749,2,3,1,2,3,2,2,1,2,2
STU07750,4,4,2,2,2,4,2,2,2,4
STU07751,3,4,2,3,3,2,2,2,2,4
STU07752,2,1,2,2,2,4,2,2,2,5
STU07753,4,3,2,2,2,4,2,2,2,4
STU07754,4,3,2,5,2,4,1,2,1,5
STU07755,4,5,1,2,2,4,2,2,2,4
STU07756,1,2,2,2,5,1,1,2,2,4
STU07757,1,4,2,2,2,2,2,2,1,5
STU07758,1,2,1,3,5,2,1,2,3,3
STU07759,4,3,2,2,4,2,2,2,2,5
STU07760,2,1,3,1,2,2,2,2,4,5
STU07761,1,4,2,2,2,1,2,2,2,2
STU07762,1,4,1,2,2,2,2,1,2,3
STU07763,1,4,2,2,2,2,2,2,2,4
STU07764,3,1,1,4,4,3,2,2,2,3
STU07765,5,4,2,3,4,5,2,2,2,5
STU07766,2,2,1,1,2,4,2,1,3,3
STU07767,3,3,2,3,3,1,1,1,1,4
STU07768,1,1,2,4,4,2,1,2,2,4
STU07769,1,2,1,4,4,2,1,2,2,3
STU07770,2,4,2,5,5,5,2,2,2,5
STU07771,4,4,2,4,4,3,1,2,2,5
STU07772,4,3,2,2,2,5,2,2,2,5
STU07773,2,2,2,2,2,2,1,4,2,4
STU07774,2,1,2,2,2,2,2,2,2,4
STU07775,3,2,4,1,2,3,2,2,2,3
STU07776,3,4,2,3,2,3,2,2,2,4
STU07777,5,3,2,2,2,4,1,2,2,5
STU07778,1,4,1,2,2,2,2,2,2,4
STU07779,2,2,2,2,2,1,2,2,4,4
STU07780,4,2,1,2,2,3,1,2,2,4
STU07781,5,5,2,2,2,4,1,2,2,5
STU07782,5,5,1,5,5,2,2,2,2,5
STU07783,2,1,3,1,3,2,1,3,2,4
STU07784,5,5,1,4,4,4,2,2,2,4
STU07785,1,2,2,2,5,2,1,2,2,4
STU07786,2,4,2,2,2,2,2,2,3,4
STU07787,5,5,2,5,2,2,2,2,1,5
STU07788,1,2,2,2,2,2,1,2,2,3
STU07789,4,5,2,3,4,2,2,2,2,5
STU07790,3,3,2,2,2,3,2,2,4,4
STU07791,1,4,2,2,2,2,2,2,2,2
STU07792,5,4,2,2,2,4,1,1,2,5
STU07793,4,3,2,4,4,1,1,2,2,5
STU07794,3,2,2,2,2,4,2,2,2,4
STU07795,5,3,2,4,4,2,1,2,2,4
STU07796,2,2,4,2,1,2,2,2,2,3
STU07797,3,3,2,1,2,2,1,2,2,4
STU07798,3,2,2,4,4,3,2,2,2,4
STU07799,4,3,2,2,2,5,2,2,2,5
STU07800,2,4,1,4,3,2,2,2,2,3
STU07801,4,3,2,2,2,4,2,2,1,5
STU07802,1,2,1,1,2,4,2,2,2,2
STU07803,1,2,2,1,3,1,1,4,3,4
STU07804,4,3,2,2,4,2,2,2,2,5
STU07805,1,2,2,3,4,2,2,1,2,3
STU07806,2,1,1,5,4,3,2,2,2,4
STU07807,5,5,2,2,5,4,2,1,2,4
STU07808,4,4,1,1,2,2,2,2,4,4
STU07809,2,1,2,2,2,4,2,1,2,3
STU07810,1,2,2,1,3,2,2,2,3,3
STU07811,1,4,2,2,2,2,2,2,1,5
STU07812,4,5,2,2,2,3,2,2,2,4
STU07813,5,4,4,2,2,2,2,2,2,3
STU07814,4,4,2,5,4,4,2,1,2,5
STU07815,2,4,2,1,3,2,2,2,2,3
STU07816,1,4,2,2,2,2,2,2,2,4
STU07817,5,3,2,2,2,5,2,2,2,5
STU07818,5,5,2,5,4,5,2,2,2,5
STU07819,4,2,4,2,2,5,2,4,2,4
STU07820,4,5,2,2,2,3,2,2,2,5
STU07821,1,4,1,2,2,2,2,2,2,4
STU07822,1,3,2,1,2,1,2,2,4,4
STU07823,5,4,2,1,4,4,2,2,2,5
STU07824,2,4,2,2,1,1,2,2,2,2
STU07825,2,4,2,2,3,2,2,1,1,5
STU07826,1,2,2,3,2,4,2,3,2,4
STU07827,4,4,1,4,4,2,2,2,2,3
STU07828,5,5,2,5,2,5,2,2,2,3
STU07829,2,2,1,2,2,2,2,2,2,3
STU07830,1,2,4,1,2,2,2,2,2,3
STU07831,1,4,2,1,3,1,2,2,2,3
STU07832,4,1,2,1,1,3,2,2,4,5
STU07833,5,2,2,4,2,3,1,2,2,4
STU07834,4,2,2,4,2,4,1,2,2,5
STU07835,4,4,2,4,2,3,2,2,4,5
STU07836,3,4,1,3,2,3,2,2,2,4
STU07837,2,2,1,2,1,2,1,2,2,3
STU07838,1,4,1,2,2,2,2,2,2,3
STU07839,4,5,2,2,2,4,1,2,2,5
STU07840,3,2,2,2,3,2,2,2,4,4
STU07841,3,2,2,3,2,2,1,2,2,2
STU07842,5,5,2,4,5,5,2,2,2,5
STU07843,1,1,1,4,4,2,1,1,2,5
STU07844,4,4,2,1,2,5,2,1,2,4
STU07845,1,2,1,2,2,2,1,2,2,4
STU07846,1,1,2,1,2,4,2,2,2,3
STU07847,2,2,1,2,2,4,2,2,2,2
STU07848,4,5,2,1,2,5,2,2,2,5
STU07849,3,1,2,1,2,4,2,1,3,3
STU07850,3,2,2,1,2,4,2,2,2,4
STU07851,2,1,1,1,3,4,2,2,2,4
STU07852,1,2,2,2,2,2,1,2,2,4
STU07853,5,4,1,2,4,2,1,2,3,5
STU07854,1,2,2,2,3,1,2,2,3,4
STU07855,4,2,2,2,2,2,1,2,3,5
STU07856,4,5,1,2,2,3,2,1,2,5
STU07857,1,4,2,2,2,1,2,2,2,3
STU07858,2,1,1,3,4,1,1,2,3,4
STU07859,3,1,1,4,4,2,1,2,2,3
STU07860,5,5,2,1,2,4,2,2,2,5
STU07861,2,1,2,4,4,1,1,3,2,3
STU07862,1,2,1,4,4,2,2,1,3,3
STU07863,3,2,2,4,4,2,1,2,2,5
STU07864,5,5,1,2,2,4,2,2,2,5
STU07865,1,4,2,2,1,2,2,2,1,4
STU07866,1,2,2,2,4,2,2,3,2,4
STU07867,5,3,2,5,5,2,2,2,2,5
STU07868,5,5,2,1,5,2,1,2,2,5
STU07869,2,4,1,2,2,2,2,2,1,3
STU07870,3,4,2,3,3,3,1,2,2,4
STU07871,4,3,2,3,4,4,2,2,2,3
STU07872,1,2,2,4,4,1,1,2,2,3
STU07873,2,2,2,4,4,2,2,1,2,4
STU07874,5,3,2,5,5,4,2,1,2,5
STU07875,4,3,2,3,4,4,1,2,2,5
STU07876,1,2,1,2,3,1,2,4,3,4
STU07877,1,2,4,2,2,2,2,2,3,4
STU07878,2,2,2,2,4,2,2,2,1,4
STU07879,3,2,1,4,4,1,2,2,2,4
STU07880,2,1,3,3,5,2,1,4,2,5
STU07881,2,1,2,2,3,4,2,2,2,4
STU07882,1,2,4,2,2,2,2,2,2,3
STU07883,1,4,2,4,2,2,2,2,2,5
STU07884,4,4,1,2,2,3,1,1,2,3
STU07885,1,4,1,2,1,1,2,2,3,4
STU07886,4,2,2,1,2,2,2,4,2,4
STU07887,3,2,2,1,3,4,2,2,1,3
STU07888,1,1,2,3,4,2,2,2,2,2
STU07889,4,4,2,2,2,4,2,2,2,5
STU07890,1,4,2,2,3,2,2,3,2,3
STU07891,3,2,2,2,4,1,2,2,4,4
STU07892,2,1,2,1,2,4,2,2,2,3
STU07893,2,2,1,4,4,2,2,2,2,3
STU07894,1,2,2,2,5,1,1,2,2,4
STU07895,2,2,2,1,4,1,1,2,2,5
STU07896,2,4,2,2,3,2,2,3,3,2
STU07897,4,3,2,3,2,3,2,2,4,5
STU07898,4,2,4,2,4,4,2,4,4,5
STU07899,3,2,1,3,2,5,2,1,1,3
STU07900,3,1,2,2,1,2,1,2,1,2
STU07901,2,2,3,3,4,2,2,3,2,3
STU07902,2,2,1,1,4,1,2,2,2,4
STU07903,5,4,2,5,2,5,2,2,2,5
STU07904,1,2,2,2,2,2,1,4,2,2
STU07905,1,2,1,2,4,2,2,2,2,4
STU07906,3,3,2,5,4,2,1,5,2,3
STU07907,1,4,2,3,2,2,2,2,2,3
STU07908,4,3,2,4,4,2,2,2,2,5
STU07909,4,3,2,3,4,2,1,2,2,5
STU07910,4,3,2,3,2,5,2,2,2,5
STU07911,2,1,2,2,2,2,2,4,2,2
STU07912,3,4,2,2,2,2,2,2,1,4
STU07913,4,3,1,2,2,4,2,2,2,4
STU07914,1,2,2,2,4,2,2,1,2,3
STU07915,1,2,1,2,2,2,2,4,3,5
STU07916,2,5,2,2,1,2,2,2,2,4
STU07917,5,3,1,5,5,4,2,2,2,5
STU07918,5,3,4,2,1,3,2,2,2,3
STU07919,1,1,2,3,4,2,2,2,2,2
STU07920,4,4,1,4,4,3,1,1,2,5
STU07921,4,3,2,3,4,3,1,2,2,5
STU07922,1,4,2,2,1,2,2,1,3,4
STU07923,2,2,2,5,4,2,2,2,1,4
STU07924,2,4,2,2,3,1,2,2,1,3
STU07925,3,4,2,3,3,2,1,2,1,4
STU07926,4,2,2,5,5,2,1,2,2,4
STU07927,4,1,3,1,5,2,2,2,2,3
STU07928,2,1,2,1,4,1,2,2,2,4
STU07929,1,2,1,2,2,1,1,2,2,4
STU07930,3,4,1,2,3,3,2,2,2,4
STU07931,4,3,2,4,4,2,1,2,2,4
STU07932,4,3,1,2,2,4,2,2,2,5
STU07933,5,5,2,4,4,4,2,2,2,4
STU07934,5,5,2,4,5,5,2,1,2,5
STU07935,4,5,2,4,4,2,2,2,2,3
STU07936,1,2,2,2,3,2,1,2,2,5
STU07937,1,2,2,2,2,2,2,2,4,1
STU07938,4,3,2,4,4,3,1,2,2,5
STU07939,1,4,2,2,2,2,2,2,2,4
STU07940,1,2,2,1,1,2,2,2,4,3
STU07941,5,4,2,2,5,3,2,2,1,5
STU07942,1,2,2,2,2,2,1,3,2,5
STU07943,1,1,4,2,2,2,2,2,2,5
STU07944,3,4,2,2,2,3,2,1,2,3
STU07945,4,2,2,2,5,2,1,3,1,5
STU07946,3,2,2,3,2,2,1,1,2,5
STU07947,4,3,2,4,4,2,2,2,2,5
STU07948,3,3,2,2,1,5,2,2,2,2
STU07949,2,4,2,2,2,2,2,2,2,4
STU07950,5,3,2,3,4,4,1,2,2,5
STU07951,1,4,2,1,2,1,2,3,2,5
STU07952,1,2,2,2,2,4,2,2,2,4
STU07953,5,4,1,2,2,5,2,2,4,4
STU07954,5,4,1,4,4,3,1,2,2,5
STU07955,4,3,2,4,4,2,2,2,2,4
STU07956,1,2,1,3,4,2,1,2,2,4
STU07957,5,4,1,4,2,3,2,2,4,4
STU07958,5,4,2,5,4,4,1,2,2,5
STU07959,5,2,3,3,5,1,2,2,2,3
STU07960,5,3,1,5,4,4,2,2,2,4
STU07961,1,4,1,2,3,1,2,2,2,3
STU07962,2,2,2,3,3,4,2,2,3,4
STU07963,4,3,2,4,4,3,2,2,2,3
STU07964,3,2,1,2,2,2,2,4,1,3
STU07965,3,1,2,1,3,4,2,2,1,3
STU07966,5,4,2,5,1,2,1,2,2,5
STU07967,2,1,2,4,4,2,2,2,2,3
STU07968,4,5,2,2,2,3,2,2,2,4
STU07969,5,4,2,2,2,4,2,1,2,4
STU07970,2,4,1,2,2,3,2,2,2,2
STU07971,2,2,2,2,4,2,1,2,3,4
STU07972,4,4,4,2,3,4,2,2,2,5
STU07973,1,4,2,2,3,1,2,2,2,4
STU07974,3,3,1,3,3,3,2,1,1,4
STU07975,5,5,2,2,4,3,1,2,2,5
STU07976,5,5,1,5,5,2,2,1,2,5
STU07977,5,4,2,5,4,4,2,2,2,5
STU07978,2,4,3,2,4,1,2,3,3,4
STU07979,1,2,2,2,3,2,1,2,2,4
STU07980,3,1,2,2,2,4,2,3,1,4
STU07981,3,3,2,3,1,3,1,2,2,4
STU07982,5,5,2,4,2,4,2,2,2,5
STU07983,3,2,4,3,4,2,2,3,2,2
STU07984,2,4,1,2,2,2,2,2,2,3
STU07985,1,4,2,2,3,2,2,2,2,2
STU07986,3,1,1,4,4,2,2,2,2,4
STU07987,5,5,2,2,2,5,2,2,2,4
STU07988,1,1,2,1,4,1,1,3,2,3
STU07989,1,2,3,2,3,4,2,2,2,3
STU07990,1,2,2,4,4,2,2,2,2,4
STU07991,1,3,2,4,4,2,1,1,2,5
STU07992,4,4,2,1,3,2,1,2,2,5
STU07993,2,2,1,2,4,2,1,2,3,3
STU07994,1,1,2,2,2,2,1,4,2,3
STU07995,1,2,1,4,4,2,1,2,2,4
STU07996,5,5,2,2,2,4,1,2,2,5
STU07997,4,5,2,2,2,3,2,2,2,4
STU07998,5,5,2,4,4,2,1,2,2,5
STU07999,2,3,2,2,2,4,2,2,2,2
STU08000,5,5,2,2,2,4,1,2,2,4
STU08001,4,4,2,1,2,5,2,2,2,5
STU08002,5,2,2,2,2,4,1,2,2,4
STU08003,5,3,2,5,5,4,2,2,2,5
STU08004,2,2,2,4,4,2,1,2,1,4
STU08005,1,2,1,2,2,2,1,4,2,3
STU08006,5,5,2,2,2,3,1,2,2,5
STU08007,2,2,2,2,1,2,2,4,2,5
STU08008,4,5,2,5,4,2,2,2,2,3
STU08009,5,5,2,1,2,5,2,2,2,4
STU08010,2,4,1,2,3,2,2,2,2,4
STU08011,3,4,2,2,2,2,2,2,2,4
STU08012,1,2,2,2,3,2,1,2,2,4
STU08013,1,2,2,3,1,2,2,2,4,3
STU08014,3,4,1,1,3,2,2,2,1,2
STU08015,4,5,1,3,3,2,1,2,2,5
STU08016,1,1,2,2,1,1,1,3,2,3
STU08017,3,2,2,2,2,3,2,2,5,5
STU08018,3,2,2,2,3,4,2,2,2,4
STU08019,3,3,2,2,3,2,1,2,2,3
STU08020,1,2,2,2,2,3,2,4,2,3
STU08021,2,1,2,4,4,2,2,2,2,4
STU08022,1,4,2,2,2,2,2,2,2,3
STU08023,4,4,1,2,2,3,1,2,2,3
STU08024,3,3,2,1,2,4,1,2,2,3
STU08025,1,1,1,1,5,2,1,1,2,4
STU08026,4,4,2,2,2,5,2,2,1,3
STU08027,4,5,2,2,2,2,1,2,2,4
STU08028,5,5,2,4,4,2,2,2,2,5
STU08029,2,2,1,2,4,1,1,2,1,3
STU08030,1,1,2,2,3,1,2,2,2,3
