student_id,skill,experience_level
STU08706,Internet & Web,2
STU08706,Wireframing,2
STU08706,Business Analytics Basics,1
STU08706,Presentation Skills,1
STU08707,Power BI,3
STU08707,MS Office,2
STU08707,Problem Solving,2
STU08707,SQL,2
STU08707,Business Analytics Basics,1
STU08707,Testing Basics,1
STU08708,Business Communication,4
STU08708,HTML,4
STU08708,Internet & Web,4
STU08708,MS Office,4
STU08708,Problem Solving,4
STU08708,Docker,3
STU08708,Java,3
STU08709,Computer Basics,3
STU08709,MS Office,3
STU08709,Power BI,3
STU08709,Problem Solving,3
STU08709,Excel,2
STU08710,Embedded Basics,2
STU08710,Cloud Basics,1
STU08710,Communication,1
STU08710,Node.js,1
STU08711,Analytical Thinking,3
STU08711,Python,3
STU08711,OOP,2
STU08711,Problem Solving,2
STU08712,Statistics,5
STU08712,Git,4
STU08712,Internet & Web,4
STU08712,Problem Solving,4
STU08712,HTML,3
STU08712,JavaScript,3
STU08712,Linux,3
STU08713,Analytical Thinking,1
STU08713,Computer Basics,1
STU08713,HTML,1
STU08713,Testing Basics,1
STU08714,Excel,2
STU08714,Computer Basics,1
STU08714,MS Office,1
STU08714,Presentation Skills,1
STU08715,Excel,1
STU08715,MS Office,1
STU08715,Power BI,1
STU08715,Problem Solving,1
STU08716,Computer Basics,1
STU08716,Creativity,1
STU08716,Figma,1
STU08716,Internet & Web,1
STU08717,Excel,2
STU08717,Communication,1
STU08717,Django,1
STU08717,Internet & Web,1
STU08717,Testing Basics,1
STU08717,UI Design,1
STU08718,Presentation Skills,2
STU08718,Computer Basics,1
STU08718,MS Office,1
STU08718,UI Design,1
STU08719,Algorithms,4
STU08719,Data Structures,4
STU08719,Git,4
STU08719,MS Office,3
STU08719,HTML,2
STU08719,React,2
STU08719,SQL,2
STU08720,Git,3
STU08720,Node.js,3
STU08720,Problem Solving,3
STU08720,SQL,3
STU08720,Cloud Basics,2
STU08721,Problem Solving,3
STU08721,Computer Basics,2
STU08721,MS Office,2
STU08721,Testing Basics,2
STU08722,AutoCAD Basics,3
STU08722,Communication,2
STU08722,Internet & Web,2
STU08722,Testing Basics,2
STU08723,Linux,3
STU08723,Programming Fundamentals,3
STU08723,Computer Basics,2
STU08723,Problem Solving,2
STU08723,HTML,1
STU08724,Excel,2
STU08724,Communication,1
STU08724,HTML,1
STU08724,Power BI,1
STU08725,Docker,2
STU08725,MS Office,2
STU08725,Problem Solving,2
STU08725,Programming Fundamentals,2
STU08726,Communication,2
STU08726,Computer Basics,2
STU08726,Internet & Web,2
STU08726,Problem Solving,2
STU08726,Presentation Skills,1
STU08726,UI Design,1
STU08727,Database Basics,3
STU08727,OOP,3
STU08727,Computer Basics,2
STU08727,Problem Solving,2
STU08727,Django,1
STU08727,JavaScript,1
STU08727,Node.js,1
STU08728,Operating Systems,4
STU08728,SQL,4
STU08728,CSS,3
STU08728,Internet & Web,3
STU08728,Linux,2
STU08729,OOP,4
STU08729,MS Office,3
STU08729,Problem Solving,3
STU08729,REST APIs,3
STU08729,CSS,2
STU08730,OOP,4
STU08730,Docker,3
STU08730,Programming Fundamentals,3
STU08730,Python,3
STU08730,CSS,2
STU08731,Data Structures,5
STU08731,OOP,5
STU08731,Programming Fundamentals,4
STU08731,SQL,4
STU08731,Docker,3
STU08731,Java,3
STU08732,Communication,2
STU08732,MS Office,2
STU08732,Node.js,2
STU08732,Problem Solving,2
STU08733,Data Structures,3
STU08733,Docker,2
STU08733,Git,2
STU08733,Internet & Web,2
STU08733,Pandas,1
STU08734,Git,4
STU08734,OOP,4
STU08734,Docker,3
STU08734,Problem Solving,3
STU08734,Node.js,2
STU08735,Pandas,4
STU08735,Git,3
STU08735,Internet & Web,3
STU08735,Programming Fundamentals,3
STU08735,HTML,2
STU08735,JavaScript,2
STU08735,NumPy,2
STU08736,Networking,4
STU08736,MS Office,3
STU08736,OOP,3
STU08736,Programming Fundamentals,3
STU08736,CSS,2
STU08737,Data Structures,4
STU08737,OOP,4
STU08737,Cloud Basics,3
STU08737,Git,3
STU08737,Linux,2
STU08737,REST APIs,2
STU08737,SQL,2
STU08738,Pandas,4
STU08738,Analytical Thinking,3
STU08738,Git,3
STU08738,Internet & Web,3
STU08738,CSS,2
STU08738,HTML,2
STU08738,JavaScript,2
STU08739,SQL,4
STU08739,Statistics,4
STU08739,Data Visualization,3
STU08739,Internet & Web,3
STU08739,HTML,2
STU08739,JavaScript,2
STU08739,Linux,2
STU08740,Problem Solving,3
STU08740,Cloud Basics,2
STU08740,Communication,2
STU08740,Computer Basics,2
STU08741,Pandas,4
STU08741,Computer Basics,3
STU08741,Linux,3
STU08741,Problem Solving,3
STU08741,SQL,3
STU08741,NumPy,2
STU08741,REST APIs,2
STU08742,Business Communication,1
STU08742,Computer Basics,1
STU08742,Programming Fundamentals,1
STU08743,Pandas,4
STU08743,Statistics,4
STU08743,Problem Solving,3
STU08743,Programming Fundamentals,3
STU08743,CSS,2
STU08743,HTML,2
STU08743,JavaScript,2
STU08744,Python,5
STU08744,Computer Basics,3
STU08744,Data Visualization,3
STU08744,Problem Solving,3
STU08744,CSS,2
STU08744,HTML,2
STU08744,Internet & Web,2
STU08744,NumPy,2
STU08745,Problem Solving,4
STU08745,Communication,3
STU08745,Power BI,3
STU08745,Programming Fundamentals,3
STU08745,Business Communication,2
STU08746,AutoCAD Basics,3
STU08746,Computer Basics,2
STU08746,OOP,2
STU08746,Programming Fundamentals,2
STU08747,Computer Basics,2
STU08747,MS Office,2
STU08747,Business Communication,1
STU08748,Data Structures,2
STU08748,Internet & Web,1
STU08748,NumPy,1
STU08748,Problem Solving,1
STU08748,TypeScript,1
STU08749,Computer Basics,1
STU08749,MS Office,1
STU08749,Power BI,1
STU08749,Testing Basics,1
STU08750,Computer Basics,2
STU08750,Problem Solving,1
STU08750,UI Design,1
STU08751,Data Structures,5
STU08751,Git,4
STU08751,Internet & Web,4
STU08751,SQL,4
STU08751,Docker,3
STU08751,Linux,3
STU08752,Problem Solving,3
STU08752,Docker,2
STU08752,Git,2
STU08752,MS Office,2
STU08753,Data Structures,5
STU08753,Computer Basics,4
STU08753,Problem Solving,4
STU08753,Statistics,4
STU08753,CSS,3
STU08753,Machine Learning,3
STU08754,Python,4
STU08754,Analytical Thinking,3
STU08754,Problem Solving,3
STU08754,SQL,3
STU08754,CSS,2
STU08754,JavaScript,2
STU08754,Node.js,2
STU08755,Git,2
STU08755,MS Office,2
STU08755,OOP,2
STU08755,Python,2
STU08755,MongoDB,1
STU08756,HTML,2
STU08756,Communication,1
STU08756,Linux,1
STU08756,Problem Solving,1
STU08757,Computer Basics,2
STU08757,MS Office,2
STU08757,HTML,1
STU08758,Embedded Basics,2
STU08758,Cloud Basics,1
STU08758,Docker,1
STU08758,MS Office,1
STU08759,Computer Basics,2
STU08759,Internet & Web,2
STU08759,OOP,2
STU08759,SQL,2
STU08760,Database Basics,4
STU08760,HTML,4
STU08760,MS Office,3
STU08760,Problem Solving,3
STU08760,Docker,2
STU08761,AutoCAD Basics,3
STU08761,Communication,2
STU08761,Node.js,2
STU08761,Python,2
STU08762,Computer Basics,2
STU08762,MS Office,2
STU08762,HTML,1
STU08763,Python,5
STU08763,Internet & Web,4
STU08763,Linux,4
STU08763,Problem Solving,4
STU08763,Programming Fundamentals,4
STU08763,CSS,3
STU08763,REST APIs,3
STU08764,Programming Fundamentals,3
STU08764,Python,3
STU08764,Internet & Web,2
STU08764,Problem Solving,2
STU08765,OOP,4
STU08765,Programming Fundamentals,4
STU08765,Git,3
STU08765,JavaScript,3
STU08765,Node.js,3
STU08765,SQL,3
STU08765,CSS,2
STU08766,Communication,2
STU08766,Content Writing,2
STU08766,Internet & Web,1
STU08766,Testing Basics,1
STU08767,Statistics,2
STU08767,Communication,1
STU08767,Machine Learning,1
STU08767,Python,1
STU08768,Embedded Basics,4
STU08768,Problem Solving,4
STU08768,Node.js,3
STU08768,Programming Fundamentals,3
STU08768,Power BI,2
STU08769,Business Analytics Basics,1
STU08769,Internet & Web,1
STU08769,MS Office,1
STU08769,Presentation Skills,1
STU08770,Business Communication,2
STU08770,Communication,1
STU08770,Internet & Web,1
STU08770,UI Design,1
STU08771,Business Analytics Basics,3
STU08771,Computer Basics,3
STU08771,Internet & Web,3
STU08771,Problem Solving,3
STU08771,UI Design,2
STU08772,Communication,1
STU08772,MS Office,1
STU08772,Testing Basics,1
STU08773,Programming Fundamentals,5
STU08773,Computer Basics,4
STU08773,Git,4
STU08773,Python,4
STU08773,Cloud Basics,3
STU08773,Java,3
STU08774,Embedded Basics,3
STU08774,Business Communication,2
STU08774,Communication,2
STU08774,Python,2
STU08774,Angular,1
STU08775,Computer Basics,3
STU08775,Internet & Web,3
STU08775,MS Office,3
STU08775,Problem Solving,3
STU08775,CSS,2
STU08775,Linux,2
STU08775,NumPy,2
STU08776,Git,3
STU08776,Computer Basics,2
STU08776,Power BI,2
STU08776,SQL,2
STU08777,Excel,5
STU08777,Computer Basics,4
STU08777,Internet & Web,4
STU08777,MS Office,4
STU08777,Business Analytics Basics,3
STU08777,Presentation Skills,3
STU08777,Testing Basics,3
STU08778,Computer Basics,2
STU08778,Git,2
STU08778,Internet & Web,2
STU08778,Power BI,2
STU08779,Business Analytics Basics,1
STU08779,MS Office,1
STU08779,Presentation Skills,1
STU08779,Problem Solving,1
STU08780,Analytical Thinking,3
STU08780,Linux,3
STU08780,Problem Solving,3
STU08780,Programming Fundamentals,3
STU08781,Git,3
STU08781,HTML,3
STU08781,Internet & Web,3
STU08781,Python,3
STU08781,REST APIs,3
STU08781,Linux,2
STU08781,Node.js,2
STU08782,Programming Fundamentals,4
STU08782,HTML,3
STU08782,MS Office,3
STU08782,Problem Solving,3
STU08783,Programming Fundamentals,5
STU08783,Python,5
STU08783,Computer Basics,4
STU08783,UI Design,4
STU08783,React,3
STU08784,Analytical Thinking,5
STU08784,Computer Basics,5
STU08784,Git,5
STU08784,HTML,5
STU08784,REST APIs,5
STU08784,Java,4
STU08784,JavaScript,4
STU08785,Communication,1
STU08785,Machine Learning,1
STU08785,Pandas,1
STU08785,Python,1
STU08786,Excel,3
STU08786,Communication,2
STU08786,Computer Basics,2
STU08786,Presentation Skills,2
STU08786,SQL,2
STU08787,Business Communication,3
STU08787,Computer Basics,2
STU08787,MS Office,2
STU08787,Presentation Skills,2
STU08787,Business Analytics Basics,1
STU08788,Business Communication,4
STU08788,Communication,3
STU08788,Computer Basics,3
STU08788,SQL,3
STU08788,Presentation Skills,2
STU08788,Testing Basics,2
STU08789,CSS,5
STU08789,Computer Basics,5
STU08789,Excel,5
STU08789,Pandas,5
STU08789,Problem Solving,5
STU08789,JavaScript,4
STU08789,Machine Learning,4
STU08790,Communication,2
STU08790,Computer Basics,2
STU08790,Excel,2
STU08790,Python,2
STU08791,Pandas,4
STU08791,Statistics,4
STU08791,MS Office,3
STU08791,Problem Solving,3
STU08791,CSS,2
STU08791,JavaScript,2
STU08791,Machine Learning,2
STU08792,CSS,4
STU08792,OOP,4
STU08792,Communication,3
STU08792,Computer Basics,3
STU08792,Cloud Basics,2
STU08793,Data Structures,4
STU08793,OOP,4
STU08793,Cloud Basics,3
STU08793,Git,3
STU08793,Data Visualization,2
STU08793,React,2
STU08793,SQL,2
STU08794,OOP,4
STU08794,Programming Fundamentals,4
STU08794,Internet & Web,3
STU08794,JavaScript,3
STU08794,Java,2
STU08795,Programming Fundamentals,5
STU08795,CSS,4
STU08795,Git,4
STU08795,Python,4
STU08795,SQL,4
STU08795,Docker,3
STU08795,React,3
STU08796,Business Analytics Basics,1
STU08796,Excel,1
STU08796,Internet & Web,1
STU08796,Testing Basics,1
STU08797,OOP,5
STU08797,HTML,4
STU08797,MS Office,4
STU08797,Python,4
STU08797,REST APIs,3
STU08798,Git,5
STU08798,MS Office,5
STU08798,Pandas,5
STU08798,Programming Fundamentals,5
STU08798,CSS,4
STU08798,JavaScript,4
STU08798,Machine Learning,4
STU08799,Communication,1
STU08799,MS Office,1
STU08799,UI Design,1
STU08800,Business Communication,1
STU08800,Excel,1
STU08800,MS Office,1
STU08800,UI Design,1
STU08801,Communication,1
STU08801,Financial Analysis,1
STU08801,Testing Basics,1
STU08801,UI Design,1
STU08802,Computer Basics,3
STU08802,Node.js,3
STU08802,Problem Solving,3
STU08802,Programming Fundamentals,3
STU08802,Cloud Basics,2
STU08803,Communication,1
STU08803,Computer Basics,1
STU08803,JavaScript,1
STU08803,Presentation Skills,1
STU08803,Problem Solving,1
STU08803,UI Design,1
STU08804,Cloud Basics,2
STU08804,Git,2
STU08804,Problem Solving,2
STU08804,Programming Fundamentals,2
STU08804,Redux,1
STU08805,CSS,1
STU08805,Computer Basics,1
STU08805,HTML,1
STU08805,MS Office,1
STU08806,Python,4
STU08806,Linux,3
STU08806,MS Office,3
STU08806,Problem Solving,3
STU08806,Node.js,2
STU08807,HTML,2
STU08807,Communication,1
STU08807,Problem Solving,1
STU08808,Dart,2
STU08808,Internet & Web,2
STU08808,OOP,2
STU08808,Programming Fundamentals,2
STU08808,Python,2
STU08809,Programming Fundamentals,5
STU08809,Statistics,5
STU08809,Data Visualization,4
STU08809,Git,4
STU08809,HTML,3
STU08809,JavaScript,3
STU08809,Linux,3
STU08810,Business Communication,1
STU08810,Communication,1
STU08810,Internet & Web,1
STU08810,MS Office,1
STU08811,Problem Solving,3
STU08811,Communication,2
STU08811,Computer Basics,2
STU08811,Docker,2
STU08812,Analytical Thinking,5
STU08812,Business Communication,5
STU08812,Git,5
STU08812,Internet & Web,5
STU08812,HTML,4
STU08812,OOP,4
STU08813,Communication,2
STU08813,Git,2
STU08813,Internet & Web,2
STU08813,Power BI,2
STU08814,Algorithms,4
STU08814,Git,3
STU08814,Internet & Web,3
STU08814,Node.js,3
STU08814,Linux,2
STU08815,Database Basics,4
STU08815,Programming Fundamentals,4
STU08815,Computer Basics,3
STU08815,HTML,3
STU08815,REST APIs,2
STU08816,Data Visualization,5
STU08816,Git,5
STU08816,Internet & Web,5
STU08816,Pandas,5
STU08816,HTML,4
STU08816,Machine Learning,4
STU08816,NumPy,4
STU08817,Content Writing,1
STU08817,MS Office,1
STU08817,Testing Basics,1
STU08817,UI Design,1
STU08818,Business Communication,5
STU08818,CSS,5
STU08818,Git,5
STU08818,Python,5
STU08818,Statistics,5
STU08818,JavaScript,4
STU08818,REST APIs,4
STU08819,Computer Basics,3
STU08819,Git,3
STU08819,HTML,3
STU08819,SQL,3
STU08819,Django,2
STU08819,JavaScript,2
STU08820,Algorithms,2
STU08820,Data Structures,2
STU08820,Jenkins,1
STU08820,MS Office,1
STU08820,REST APIs,1
STU08821,Statistics,3
STU08821,Computer Basics,2
STU08821,Problem Solving,2
STU08821,Testing Basics,2
STU08821,UI Design,1
STU08822,Pandas,4
STU08822,CSS,3
STU08822,Excel,3
STU08822,Internet & Web,3
STU08822,Programming Fundamentals,3
STU08822,Machine Learning,2
STU08822,NumPy,2
STU08823,Internet & Web,2
STU08823,Problem Solving,1
STU08823,Programming Fundamentals,1
STU08824,Problem Solving,2
STU08824,Communication,1
STU08824,Testing Basics,1
STU08824,UI Design,1
STU08825,Internet & Web,3
STU08825,Problem Solving,3
STU08825,REST APIs,3
STU08825,SQL,3
STU08825,CSS,2
STU08825,Docker,2
STU08825,JavaScript,2
STU08826,SQL,4
STU08826,Data Visualization,3
STU08826,MS Office,3
STU08826,Problem Solving,3
STU08826,JavaScript,2
STU08826,Linux,2
STU08826,Machine Learning,2
STU08827,CSS,4
STU08827,Computer Basics,3
STU08827,Git,3
STU08827,Problem Solving,3
STU08828,Communication,2
STU08828,Excel,2
STU08828,Internet & Web,2
STU08828,Problem Solving,2
STU08829,Computer Basics,4
STU08829,Problem Solving,4
STU08829,Programming Fundamentals,4
STU08829,Python,4
STU08829,Docker,3
STU08829,JavaScript,3
STU08829,React,3
STU08830,Pandas,4
STU08830,Statistics,4
STU08830,Git,3
STU08830,Internet & Web,3
STU08830,Linux,3
STU08830,Machine Learning,2
STU08830,REST APIs,2
STU08831,Programming Fundamentals,3
STU08831,MS Office,2
STU08831,Networking,2
STU08831,REST APIs,2
STU08831,SQL,2
STU08831,HTML,1
STU08831,JavaScript,1
STU08832,Pandas,5
STU08832,Computer Basics,4
STU08832,Excel,4
STU08832,Git,4
STU08832,HTML,3
STU08832,NumPy,3
STU08832,REST APIs,3
STU08833,Computer Basics,3
STU08833,Internet & Web,3
STU08833,MS Office,3
STU08833,Node.js,3
STU08833,Problem Solving,3
STU08833,Docker,2
STU08833,Java,2
STU08834,Excel,2
STU08834,Power BI,2
STU08834,Communication,1
STU08834,SQL,1
STU08835,CSS,3
STU08835,Computer Basics,2
STU08835,Internet & Web,2
STU08835,Programming Fundamentals,2
STU08835,MongoDB,1
STU08836,Communication,1
STU08836,Internet & Web,1
STU08836,Programming Fundamentals,1
STU08836,UI Design,1
STU08837,Financial Analysis,2
STU08837,Computer Basics,1
STU08837,HTML,1
STU08837,Testing Basics,1
STU08838,Computer Basics,2
STU08838,Git,2
STU08838,Node.js,2
STU08838,Python,2
STU08839,Communication,1
STU08839,Internet & Web,1
STU08839,MS Office,1
STU08839,Machine Learning,1
STU08840,Computer Basics,2
STU08840,HTML,2
STU08840,Internet & Web,2
STU08840,Programming Fundamentals,2
STU08840,Pandas,1
STU08841,Statistics,4
STU08841,Git,3
STU08841,JavaScript,3
STU08841,Programming Fundamentals,3
STU08841,SQL,3
STU08841,HTML,2
STU08841,Machine Learning,2
STU08842,Presentation Skills,3
STU08842,Internet & Web,2
STU08842,MS Office,2
STU08842,Testing Basics,2
STU08842,UI Design,1
STU08843,Computer Basics,2
STU08843,Docker,2
STU08843,MS Office,2
STU08843,SQL,2
STU08843,Django,1
STU08844,Electronics Basics,1
STU08844,Excel,1
STU08844,Internet & Web,1
STU08845,Algorithms,4
STU08845,Git,3
STU08845,HTML,3
STU08845,Problem Solving,3
STU08845,REST APIs,2
STU08846,Business Communication,1
STU08846,Computer Basics,1
STU08846,Internet & Web,1
STU08846,MS Office,1
STU08847,Pandas,4
STU08847,Data Visualization,3
STU08847,Excel,3
STU08847,Git,3
STU08847,HTML,2
STU08847,JavaScript,2
STU08847,REST APIs,2
STU08848,Database Basics,4
STU08848,Analytical Thinking,3
STU08848,MS Office,3
STU08848,Python,3
STU08848,CSS,2
STU08848,Docker,2
STU08848,JavaScript,2
STU08849,Database Basics,3
STU08849,Git,2
STU08849,MS Office,2
STU08849,React,2
STU08849,Express.js,1
STU08850,Computer Basics,5
STU08850,Git,5
STU08850,Problem Solving,5
STU08850,SQL,5
STU08850,Java,4
STU08850,JavaScript,4
STU08850,React,4
STU08851,Git,3
STU08851,Networking,3
STU08851,CSS,2
STU08851,Internet & Web,2
STU08852,MS Office,2
STU08852,Excel,1
STU08852,Problem Solving,1
STU08853,Programming Fundamentals,4
STU08853,SQL,4
STU08853,HTML,3
STU08853,MS Office,3
STU08853,CSS,2
STU08854,AutoCAD Basics,3
STU08854,Problem Solving,3
STU08854,Business Communication,2
STU08854,Internet & Web,2
STU08855,Business Communication,3
STU08855,Communication,2
STU08855,MS Office,2
STU08855,Power BI,2
STU08856,Embedded Basics,4
STU08856,Git,3
STU08856,MS Office,3
STU08856,Power BI,3
STU08857,Mathematics,2
STU08857,Statistics,2
STU08857,Internet & Web,1
STU08857,SQL,1
STU08857,UI Design,1
STU08858,Excel,1
STU08858,MS Office,1
STU08858,Power BI,1
STU08858,Testing Basics,1
STU08859,Database Basics,5
STU08859,Python,5
STU08859,Business Communication,4
STU08859,Internet & Web,4
STU08859,Cloud Basics,3
STU08859,Excel,3
STU08859,HTML,3
STU08859,Java,3
STU08860,Problem Solving,2
STU08860,Excel,1
STU08860,MS Office,1
STU08861,Business Communication,4
STU08861,CSS,4
STU08861,Git,4
STU08861,HTML,4
STU08861,Internet & Web,4
STU08861,Problem Solving,4
STU08861,React,3
STU08862,Business Communication,2
STU08862,Computer Basics,1
STU08862,Creativity,1
STU08862,Testing Basics,1
STU08863,Python,5
STU08863,Computer Basics,4
STU08863,Excel,4
STU08863,Problem Solving,4
STU08863,CSS,3
STU08863,Linux,3
STU08863,Machine Learning,3
STU08864,Creativity,2
STU08864,Business Communication,1
STU08864,MS Office,1
STU08864,Testing Basics,1
STU08865,CSS,4
STU08865,Computer Basics,3
STU08865,Problem Solving,3
STU08865,Python,3
STU08865,Linux,2
STU08866,Python,3
STU08866,Internet & Web,2
STU08866,MS Office,2
STU08866,Testing Basics,2
STU08867,OOP,3
STU08867,Internet & Web,2
STU08867,JavaScript,2
STU08867,Problem Solving,2
STU08868,Computer Basics,1
STU08868,Git,1
STU08868,Testing Basics,1
STU08869,Electronics Basics,3
STU08869,Communication,2
STU08869,Computer Basics,2
STU08869,Docker,2
STU08870,Excel,4
STU08870,Internet & Web,4
STU08870,Python,4
STU08870,SQL,4
STU08870,CSS,3
STU08870,Machine Learning,3
STU08870,REST APIs,3
STU08871,Pandas,5
STU08871,Excel,4
STU08871,HTML,4
STU08871,Internet & Web,4
STU08871,SQL,4
STU08871,Linux,3
STU08871,REST APIs,3
STU08872,MS Office,2
STU08872,Communication,1
STU08872,UI Design,1
STU08873,Git,2
STU08873,MS Office,2
STU08873,Power BI,2
STU08873,Problem Solving,2
STU08874,Database Basics,3
STU08874,OOP,3
STU08874,Git,2
STU08874,REST APIs,2
STU08874,Redux,1
STU08875,Computer Basics,2
STU08875,Excel,1
STU08875,Problem Solving,1
STU08876,CSS,5
STU08876,Internet & Web,5
STU08876,MS Office,5
STU08876,SQL,5
STU08876,Statistics,5
STU08876,Machine Learning,4
STU08876,Pandas,4
STU08877,Programming Fundamentals,4
STU08877,Internet & Web,3
STU08877,JavaScript,3
STU08877,Problem Solving,3
STU08877,Docker,2
STU08878,Excel,4
STU08878,Power BI,3
STU08878,Communication,2
STU08878,Problem Solving,2
STU08878,Business Analytics Basics,1
STU08878,Presentation Skills,1
STU08879,Computer Basics,1
STU08879,Excel,1
STU08879,HTML,1
STU08879,Power BI,1
STU08880,Business Analytics Basics,1
STU08880,Communication,1
STU08880,Computer Basics,1
STU08880,UI Design,1
STU08881,Project Planning,3
STU08881,Communication,2
STU08881,MS Office,2
STU08881,Power BI,2
STU08882,Communication,1
STU08882,Computer Basics,1
STU08882,Power BI,1
STU08883,Data Structures,4
STU08883,Computer Basics,3
STU08883,Git,3
STU08883,Programming Fundamentals,3
STU08883,Docker,2
STU08883,Linux,2
STU08883,REST APIs,2
STU08884,Programming Fundamentals,5
STU08884,Computer Basics,4
STU08884,MS Office,4
STU08884,React,4
STU08884,Linux,3
STU08885,Business Communication,1
STU08885,Computer Basics,1
STU08885,MS Office,1
STU08886,Problem Solving,3
STU08886,Business Communication,2
STU08886,Communication,2
STU08886,Git,2
STU08887,Business Communication,2
STU08887,Communication,2
STU08887,Internet & Web,2
STU08887,MS Office,2
STU08888,CSS,5
STU08888,Data Structures,5
STU08888,MS Office,5
STU08888,Programming Fundamentals,5
STU08888,Statistics,5
STU08888,Machine Learning,4
STU08888,REST APIs,4
STU08889,Financial Analysis,2
STU08889,Communication,1
STU08889,Presentation Skills,1
STU08889,Problem Solving,1
STU08890,Python,5
STU08890,Pandas,4
STU08890,Git,3
STU08890,MS Office,3
STU08890,JavaScript,2
STU08890,Machine Learning,2
STU08890,NumPy,2
STU08891,Problem Solving,2
STU08891,Internet & Web,1
STU08891,Testing Basics,1
STU08892,Git,3
STU08892,HTML,3
STU08892,MS Office,3
STU08892,Problem Solving,3
STU08892,REST APIs,2
STU08893,Computer Basics,3
STU08893,Git,3
STU08893,Programming Fundamentals,3
STU08893,REST APIs,3
STU08893,CSS,2
STU08894,Excel,5
STU08894,Computer Basics,4
STU08894,MS Office,4
STU08894,SQL,4
STU08894,Presentation Skills,3
STU08894,Testing Basics,3
STU08894,UI Design,3
STU08895,MS Office,2
STU08895,Communication,1
STU08895,HTML,1
STU08896,Communication,3
STU08896,Excel,3
STU08896,Internet & Web,3
STU08896,SQL,3
STU08896,React,2
STU08897,Excel,3
STU08897,Communication,1
STU08897,Testing Basics,1
STU08898,Excel,2
STU08898,Computer Basics,1
STU08898,Power BI,1
STU08898,Testing Basics,1
STU08899,Git,2
STU08899,MS Office,2
STU08899,Problem Solving,2
STU08899,SQL,2
STU08899,Azure,1
STU08899,CSS,1
STU08899,Docker,1
STU08900,Communication,1
STU08900,MS Office,1
STU08900,Node.js,1
STU08900,React,1
STU08901,Data Visualization,2
STU08901,Internet & Web,2
STU08901,Linux,2
STU08901,Networking,2
STU08901,Problem Solving,2
STU08901,Programming Fundamentals,2
STU08901,NumPy,1
STU08902,Problem Solving,2
STU08902,Business Communication,1
STU08902,Communication,1
STU08902,Programming Fundamentals,1
STU08903,Data Structures,4
STU08903,Analytical Thinking,3
STU08903,Git,3
STU08903,Node.js,3
STU08903,Linux,2
STU08904,Algorithms,5
STU08904,Analytical Thinking,4
STU08904,Computer Basics,4
STU08904,Python,4
STU08904,Docker,3
STU08904,Node.js,3
STU08904,React,3
STU08905,Database Basics,4
STU08905,Git,3
STU08905,Internet & Web,3
STU08905,Problem Solving,3
STU08905,HTML,2
STU08905,Java,2
STU08905,React,2
STU08906,Business Communication,5
STU08906,Computer Basics,5
STU08906,Database Basics,5
STU08906,MS Office,5
STU08906,Java,4
STU08906,Linux,4
STU08906,Node.js,4
STU08907,Excel,3
STU08907,Financial Analysis,2
STU08907,MS Office,1
STU08907,Testing Basics,1
STU08908,Excel,2
STU08908,MS Office,2
STU08908,Programming Fundamentals,2
STU08908,Python,2
STU08909,Statistics,5
STU08909,Business Communication,4
STU08909,CSS,4
STU08909,Internet & Web,4
STU08909,Programming Fundamentals,4
STU08909,JavaScript,3
STU08909,Linux,3
STU08909,Node.js,3
STU08910,Problem Solving,3
STU08910,Computer Basics,2
STU08910,Docker,2
STU08910,SQL,2
STU08911,Computer Basics,3
STU08911,JavaScript,3
STU08911,Problem Solving,3
STU08911,Programming Fundamentals,3
STU08912,Mathematics,2
STU08912,HTML,1
STU08912,MS Office,1
STU08913,Communication,1
STU08913,Computer Basics,1
STU08913,Problem Solving,1
STU08913,Python,1
STU08913,Testing Basics,1
STU08913,UI Design,1
STU08914,Analytical Thinking,3
STU08914,Internet & Web,2
STU08914,MS Office,2
STU08914,Power BI,2
STU08915,Internet & Web,1
STU08915,MS Office,1
STU08915,Power BI,1
STU08915,UI Design,1
STU08916,Python,3
STU08916,Business Communication,2
STU08916,Communication,2
STU08916,Internet & Web,2
STU08917,Database Basics,5
STU08917,MS Office,4
STU08917,Problem Solving,4
STU08917,SQL,4
STU08917,Docker,3
STU08917,Linux,3
STU08918,Database Basics,4
STU08918,Operating Systems,4
STU08918,OOP,3
STU08918,Problem Solving,3
STU08918,Cloud Basics,2
STU08919,Communication,1
STU08919,Internet & Web,1
STU08919,Testing Basics,1
STU08919,UI Design,1
STU08920,Communication,2
STU08920,Computer Basics,2
STU08920,Git,2
STU08920,UI Design,2
STU08921,Database Basics,4
STU08921,Internet & Web,3
STU08921,MS Office,3
STU08921,REST APIs,3
STU08921,Docker,2
STU08922,Computer Basics,2
STU08922,Communication,1
STU08922,HTML,1
STU08923,Communication,1
STU08923,Computer Basics,1
STU08923,Presentation Skills,1
STU08923,Problem Solving,1
STU08924,Analytical Thinking,3
STU08924,Git,3
STU08924,Linux,3
STU08924,MS Office,3
STU08924,Django,2
STU08925,CSS,3
STU08925,Computer Basics,3
STU08925,Git,3
STU08925,Internet & Web,3
STU08925,Problem Solving,3
STU08925,Node.js,2
STU08925,REST APIs,2
STU08926,SQL,3
STU08926,Computer Basics,2
STU08926,Internet & Web,2
STU08926,Problem Solving,2
STU08926,Presentation Skills,1
STU08926,Testing Basics,1
STU08927,Computer Basics,1
STU08927,Internet & Web,1
STU08927,Programming Fundamentals,1
